MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,77.489998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,63.310001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,297.730011
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.74
GILD,Gilead Sciences,Health Care,Biotechnology,,53.130001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,109.260002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,72.730003
GILD,Gilead Sciences,Health Care,Biotechnology,,19.674999
STT,State Street Corp.,Financials,Diversified Financial Services,,41.23
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,23.36750025
BSX,Boston Scientific,Health Care,Health Care Equipment,,16.75
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.24
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,46.790001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,79.620003
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,83.269997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,333.619995
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,100.650002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,52.73249825
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,37.299999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,62
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,34.2400015
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,53.7229996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,482.070007
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,34.3549995
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.559999
BSX,Boston Scientific,Health Care,Health Care Equipment,,23.01
STT,State Street Corp.,Financials,Diversified Financial Services,,65.730003
GILD,Gilead Sciences,Health Care,Biotechnology,,22.91
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,47.69749825
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,16.09
GILD,Gilead Sciences,Health Care,Biotechnology,,26.540001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,12.1285715714
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,239.449997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,74.989998
GILD,Gilead Sciences,Health Care,Biotechnology,,46.18
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,14.0257138571
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,752.609985
GILD,Gilead Sciences,Health Care,Biotechnology,,47.630001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,43.0660019
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,32.7328567143
STT,State Street Corp.,Financials,Diversified Financial Services,,46.560001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,35.5569992
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,34.040001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.970001
GILD,Gilead Sciences,Health Care,Biotechnology,,72.510002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,82.7870026
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,92.129997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,51.110001
GILD,Gilead Sciences,Health Care,Biotechnology,,75.529999
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.82
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.66
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,325
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,80.370003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,35.6142845714
GILD,Gilead Sciences,Health Care,Biotechnology,,68.550003
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,57.099998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,50.77
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,53.1599998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,12.4257144286
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,41.74750125
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,46.2649995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,625.900024
GILD,Gilead Sciences,Health Care,Biotechnology,,62.869999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,43.9900017
STT,State Street Corp.,Financials,Diversified Financial Services,,69.82
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,40.2000007142
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,16.139999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.21999925
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.75
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.8775005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.00285714285
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,248.229996
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.93250075
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,57.59
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.439999
GILD,Gilead Sciences,Health Care,Biotechnology,,28.24
STT,State Street Corp.,Financials,Diversified Financial Services,,77.449997
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,53.352501
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,93.75
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.37714285713
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,39.630001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,62.9980011
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.7800005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,73.559998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.5375005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,258.700012
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.2800005
BSX,Boston Scientific,Health Care,Health Care Equipment,,23.02
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.2859993
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,43.6889992
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.17
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,338.640015
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,44.875
GILD,Gilead Sciences,Health Care,Biotechnology,,80.089996
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.2314281428
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,44.259998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,156.479996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.691
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,126.510002
GILD,Gilead Sciences,Health Care,Biotechnology,,108.709999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.69
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.09000025
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,104.940002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.86249925
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,67.9228591428
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.3099995
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.4120007
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.950001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.65
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,30.1242867143
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,67.230003
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.15
GILD,Gilead Sciences,Health Care,Biotechnology,,19.59
STT,State Street Corp.,Financials,Diversified Financial Services,,59.310001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,74.980003
STT,State Street Corp.,Financials,Diversified Financial Services,,69.349998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,45.6889992
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,9.64
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,26.84000025
BSX,Boston Scientific,Health Care,Health Care Equipment,,16.940001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.7250005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.5625
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,265.339996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,41.9889984
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,228.350006
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,13.9285717143
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,52.220001
STT,State Street Corp.,Financials,Diversified Financial Services,,35.310001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,28.209999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,21.700001
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.73
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.8600005
GILD,Gilead Sciences,Health Care,Biotechnology,,60.099998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.9125005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,120.809998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.5728568571
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,769
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.7042865714
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,659.369995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,10.6385717143
GILD,Gilead Sciences,Health Care,Biotechnology,,26.040001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.93
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,90.540001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,47.9430008
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,23.3125
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,87.57
GILD,Gilead Sciences,Health Care,Biotechnology,,26.1800005
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,69.050003
GILD,Gilead Sciences,Health Care,Biotechnology,,63.540001
STT,State Street Corp.,Financials,Diversified Financial Services,,32.580002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,183.059998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.6949995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,33.6414298571
STT,State Street Corp.,Financials,Diversified Financial Services,,40.529999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,257.209991
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,81.32
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,81.879997
STT,State Street Corp.,Financials,Diversified Financial Services,,77.610001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.34
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,124.540001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,64.57250225
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,66.440002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,760.159973
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,53.901001
GILD,Gilead Sciences,Health Care,Biotechnology,,83.370003
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.339996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,95.529999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,28.4060001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,70.57
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,99.589996
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,52.20500175
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.55
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,18.049999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,60.1419983
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,88.769997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,22.9242858571
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,94.339996
GILD,Gilead Sciences,Health Care,Biotechnology,,16.709999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.2742862857
GILD,Gilead Sciences,Health Care,Biotechnology,,25.4449995
GILD,Gilead Sciences,Health Care,Biotechnology,,22.9850005
STT,State Street Corp.,Financials,Diversified Financial Services,,70.989998
STT,State Street Corp.,Financials,Diversified Financial Services,,64.339996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,290.589996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,226.690002
STT,State Street Corp.,Financials,Diversified Financial Services,,69.25
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,34.4799995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,50.9350015
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,380.140015
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,838.090027
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,92.589996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,697.450012
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,39.6399995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,80.18
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.62
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.690001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,63.4528579999
GILD,Gilead Sciences,Health Care,Biotechnology,,91.5
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.8549995
BSX,Boston Scientific,Health Care,Health Care Equipment,,9.7
BSX,Boston Scientific,Health Care,Health Care Equipment,,22.389999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,67.85500325
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,13.26
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,65.580002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,378.589996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,216.229996
GILD,Gilead Sciences,Health Care,Biotechnology,,16.26
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,79.4999999999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.635
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,339
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.57
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.17
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.290001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,744.859985
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.4960003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,7.35857157142
GILD,Gilead Sciences,Health Care,Biotechnology,,33.1899985
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,89.1299972856
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,27.4799995714
BSX,Boston Scientific,Health Care,Health Care Equipment,,11.56
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.38500025
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.6900005
STT,State Street Corp.,Financials,Diversified Financial Services,,40.259998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,24.912857
STT,State Street Corp.,Financials,Diversified Financial Services,,45.639999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,183.139999
GILD,Gilead Sciences,Health Care,Biotechnology,,32.455002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,47.782856
STT,State Street Corp.,Financials,Diversified Financial Services,,46.799999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.389999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,51.66
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,162.600006
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.620003
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.889999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,41.970001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,19.1949995
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,95.419998
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.22
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.309999
GILD,Gilead Sciences,Health Care,Biotechnology,,19.42
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,63.75
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.790001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,702.799988
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,59.830002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,254.809998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,56.299999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,10.7
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,96.160004
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,33.4228554285
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,63.4914284285
GILD,Gilead Sciences,Health Care,Biotechnology,,20.58
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.549999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,11.54
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,66.36499775
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.165001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,184.220001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,62.639999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,34.8149985
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,83.360001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,61.34
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.824997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,27.5890007
GILD,Gilead Sciences,Health Care,Biotechnology,,75.830002
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,46.889999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,41.959999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,35.360001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,164.639999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.110001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,70.559998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.2525025
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,26.75749975
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,54.47000125
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,14.8942861428
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.940001
GILD,Gilead Sciences,Health Care,Biotechnology,,57.75
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,42.7928581428
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,55.97000125
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,52.970001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,30.309
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,95.830002
GILD,Gilead Sciences,Health Care,Biotechnology,,91.830002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,95.970001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,47.9599991
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,46.8614272857
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,21.290001
GILD,Gilead Sciences,Health Care,Biotechnology,,113.07
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,72.269997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,76.449997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,25.2250005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,13.4257144286
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,73.529999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,27.4200001
STT,State Street Corp.,Financials,Diversified Financial Services,,71.18
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,56.375
GILD,Gilead Sciences,Health Care,Biotechnology,,118.879997
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.49
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,53.419998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,114.059998
GILD,Gilead Sciences,Health Care,Biotechnology,,17.91
GILD,Gilead Sciences,Health Care,Biotechnology,,70.269997
STT,State Street Corp.,Financials,Diversified Financial Services,,41.740002
GILD,Gilead Sciences,Health Care,Biotechnology,,20.5699995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,39.45000075
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.900002
GILD,Gilead Sciences,Health Care,Biotechnology,,106.050003
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,35.669998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,666.25
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,37.4550018
STT,State Street Corp.,Financials,Diversified Financial Services,,66.830002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,280.980011
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,124.830002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,371.51001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,51.8479996
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,44.59
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.4375
STT,State Street Corp.,Financials,Diversified Financial Services,,47.560001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,13.47
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,55.94499975
GILD,Gilead Sciences,Health Care,Biotechnology,,81.209999
STT,State Street Corp.,Financials,Diversified Financial Services,,61.75
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.709999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.1900005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,73.099998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.8950005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,42.0250015
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,58.470001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,122.720001
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.91
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,382.649994
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.71
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,39.2910004
GILD,Gilead Sciences,Health Care,Biotechnology,,32.505001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,42.84
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.5200005
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.33
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,35.889999
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.28
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.8099995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.9571437143
GILD,Gilead Sciences,Health Care,Biotechnology,,83.510002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,24.147499
GILD,Gilead Sciences,Health Care,Biotechnology,,19.3999995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,176.429993
BSX,Boston Scientific,Health Care,Health Care Equipment,,8.42
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,21.379999
STT,State Street Corp.,Financials,Diversified Financial Services,,57.290001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,31.120001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,66.519997
GILD,Gilead Sciences,Health Care,Biotechnology,,105.540001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,97.919998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,126.5
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,51.0999985
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,76.870003
STT,State Street Corp.,Financials,Diversified Financial Services,,41.759998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,57.799999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,21.809999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.709999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.68
GILD,Gilead Sciences,Health Care,Biotechnology,,22.9400005
STT,State Street Corp.,Financials,Diversified Financial Services,,60.02
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,100.739998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,80.580002
